Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S1221,John,Johnson,student221@university.com,1,18,0,96.89,58.03,98.85,56.88,87.5,76.2,78.18,81.5905,2
S1222,Emma,Jones,student222@university.com,1,19,0,91.33,94.28,78.29,74.97,78.66,78.7,62.32,79.45150000000001,3
S1223,Maria,Jones,student223@university.com,0,22,2,92.88,45.43,51.62,94.52,74.45,83.6,83.54,64.26350000000001,6
S1224,Sara,Brown,student224@university.com,0,24,1,95.33,92.19,47.15,73.44,62.79,58.4,88.34,68.719,5
S1225,Sara,Johnson,student225@university.com,0,24,0,70.43,62.6,96.76,59.78,73.75,50.7,92.23,80.7805,2
S1226,Ahmed,Smith,student226@university.com,1,22,1,92.34,92.84,66.04,54.65,82.06,26.3,64.11,70.1005,5
S1227,Emma,Smith,student227@university.com,0,23,2,75.43,83.73,51.69,97.2,89.11,65.5,51.28,66.33600000000001,6
S1228,Ali,Davis,student228@university.com,1,22,1,51.08,46.25,96.03,87.15,54.08,44.5,75.5,75.185,3
S1229,Ahmed,Williams,student229@university.com,1,22,1,89.24,89.89,46.27,74.8,85.42,97.10000000000001,92.8,71.47400000000002,4
S1230,Emma,Davis,student230@university.com,1,21,3,53.74,80.93,83.77,64.77,87.14,96.8,60.39,77.1135,3
S1231,Maria,Davis,student231@university.com,1,18,1,99.43,41.94,77.52,94.76,77.95,90.5,71.06,72.925,4
S1232,Maria,Smith,student232@university.com,1,24,2,83.74,48.02,45.26,58.88,60.72,36.0,62.82,52.041999999999994,8
S1233,Maria,Brown,student233@university.com,1,21,1,87.67,78.14,60.32,76.75,76.96,36.8,50.67,65.103,6
S1234,Maria,Jones,student234@university.com,0,22,3,62.29,79.76,49.0,85.68,75.14,85.3,94.93,69.49600000000001,5
S1235,Maria,Jones,student235@university.com,1,20,0,83.69,84.8,76.27,69.82,73.79,72.89999999999999,56.75,74.4815,4
S1236,Emma,Jones,student236@university.com,0,21,1,52.16,83.21,68.63,52.0,73.03,70.39999999999999,88.34,72.3245,4
S1237,Emma,Johnson,student237@university.com,1,22,1,91.89,79.57,40.26,61.39,55.54,27.999999999999996,67.33,57.02799999999999,7
S1238,John,Smith,student238@university.com,0,24,2,75.43,85.97,98.54,95.09,59.14,83.3,63.88,86.59450000000001,1
S1239,Liam,Brown,student239@university.com,0,22,1,84.87,74.51,60.98,74.8,54.87,57.9,97.05,71.2135,4
S1240,Sara,Johnson,student240@university.com,0,18,2,61.22,55.65,55.49,90.77,62.12,44.699999999999996,82.86,63.234,6
S1241,Omar,Williams,student241@university.com,0,23,1,53.42,94.74,53.35,77.78,63.17,86.5,84.35,70.87299999999999,5
S1242,Maria,Brown,student242@university.com,1,19,1,74.07,41.09,49.53,97.18,62.25,39.4,87.98,59.731,7
S1243,Ali,Davis,student243@university.com,1,21,2,58.46,61.99,99.95,74.8,60.55,65.4,67.05,79.13600000000001,3
S1244,Omar,Brown,student244@university.com,1,21,1,86.47,83.73,57.71,74.8,86.77,46.6,78.18,70.02900000000001,5
S1245,Emma,Brown,student245@university.com,1,21,0,61.88,65.63,64.33,65.91,90.93,59.3,63.51,65.581,6
S1246,Ali,Jones,student246@university.com,0,22,1,67.12,41.49,92.28,80.08,66.36,4.1,91.73,73.85650000000001,4
S1247,Ali,Brown,student247@university.com,0,18,1,78.37,43.96,78.51,83.74,65.26,46.1,79.97,70.05199999999999,5
S1248,Ali,Davis,student248@university.com,0,22,3,64.25,78.92,62.12,74.8,92.2,55.599999999999994,62.17,68.04,5
S1249,John,Davis,student249@university.com,1,22,2,75.43,97.89,93.9,91.11,81.2,49.3,94.99,90.79400000000001,1
S1250,Emma,Smith,student250@university.com,0,23,0,90.78,73.11,84.98,59.17,64.67,84.7,79.04,78.3945,3
S1251,Ali,Brown,student251@university.com,1,20,1,58.96,70.41,53.67,74.8,85.68,31.1,74.75,63.029500000000006,6
S1252,Maria,Jones,student252@university.com,0,18,2,54.11,59.1,78.62,84.32,67.23,88.4,51.72,69.945,5
S1253,Ahmed,Brown,student253@university.com,0,21,0,66.42,55.4,95.34,74.8,79.33,40.300000000000004,95.49,80.32199999999999,2
S1254,Ali,Williams,student254@university.com,0,19,1,71.22,41.26,69.79,71.99,99.63,69.5,97.61,70.026,5
S1255,John,Williams,student255@university.com,0,21,0,77.13,56.38,84.02,98.19,65.08,8.7,78.13,73.96799999999999,4
S1256,Omar,Jones,student256@university.com,0,22,2,68.62,66.95,98.27,81.29,96.53,20.0,72.13,80.904,2
S1257,Emma,Smith,student257@university.com,1,18,1,89.5,51.88,81.42,97.45,66.03,76.1,67.98,74.4675,4
S1258,Liam,Smith,student258@university.com,0,24,2,51.97,45.24,46.15,86.12,77.01,1.2,63.4,52.139,8
S1259,John,Davis,student259@university.com,1,18,2,71.59,83.06,54.67,86.23,73.0,96.89999999999999,78.73,70.987,5
S1260,Ali,Davis,student260@university.com,1,18,1,69.11,93.68,75.71,79.59,89.16,19.1,56.4,74.30749999999999,4
S1261,Emma,Johnson,student261@university.com,1,20,2,82.38,96.21,56.53,57.11,53.05,90.10000000000001,95.96,73.2355,4
S1262,Ahmed,Jones,student262@university.com,1,21,1,98.31,77.08,97.45,74.8,81.36,51.6,58.8,82.2595,2
S1263,Ali,Brown,student263@university.com,1,20,2,75.52,43.17,64.32,62.63,88.03,56.50000000000001,87.28,64.7195,6
S1264,John,Jones,student264@university.com,1,24,0,99.34,84.45,67.43,99.93,73.61,8.399999999999999,65.34,72.7235,4
S1265,Sara,Johnson,student265@university.com,1,24,2,65.11,46.61,82.1,63.35,55.26,36.5,61.3,65.5355,6
S1266,Maria,Davis,student266@university.com,1,23,3,51.54,80.18,71.45,61.53,62.24,15.6,77.89,68.9215,5
S1267,Liam,Jones,student267@university.com,0,19,1,58.28,86.76,62.93,81.19,83.98,52.6,88.26,73.625,4
S1268,Omar,Jones,student268@university.com,0,23,2,69.76,83.55,44.6,75.55,94.77,55.099999999999994,86.34,66.03750000000001,6
S1269,John,Davis,student269@university.com,1,22,0,75.43,97.11,75.79,51.07,71.08,71.0,61.69,74.974,4
S1270,Emma,Johnson,student270@university.com,1,20,2,75.43,84.29,92.05,56.48,78.02,87.79999999999998,66.53,81.36800000000001,2
S1271,Liam,Davis,student271@university.com,1,20,2,71.63,81.59,81.15,90.55,61.42,46.8,93.44,80.84150000000002,2
S1272,Liam,Smith,student272@university.com,0,23,1,66.91,55.7,62.89,74.18,70.61,23.3,86.16,64.679,6
S1273,Liam,Brown,student273@university.com,0,22,1,75.43,95.49,47.66,57.3,66.84,33.4,85.63,65.52,6
S1274,Ali,Davis,student274@university.com,1,18,1,64.81,50.77,88.98,73.26,82.78,84.7,63.45,74.204,4
S1275,Maria,Johnson,student275@university.com,1,22,3,94.32,94.29,96.5,62.66,99.23,14.6,89.6,87.5715,1
S1276,Ali,Williams,student276@university.com,0,21,1,75.43,58.76,63.3,61.18,90.67,62.7,67.92,64.818,6
S1277,Emma,Smith,student277@university.com,0,23,0,85.7,47.81,83.72,97.89,59.61,1.3,70.07,70.67999999999999,5
S1278,Ali,Williams,student278@university.com,1,22,2,80.6,89.6,64.65,68.1,78.88,24.6,64.38,69.45100000000001,5
S1279,Sara,Davis,student279@university.com,1,18,1,71.36,40.15,70.14,52.32,53.32,59.099999999999994,56.07,58.9175,7
S1280,Maria,Smith,student280@university.com,1,22,2,61.95,89.93,90.19,98.52,62.35,45.599999999999994,71.02,83.06199999999998,2
S1281,Maria,Brown,student281@university.com,1,20,0,68.45,55.74,45.01,89.74,58.61,49.400000000000006,50.85,54.576499999999996,8
S1282,Emma,Davis,student282@university.com,0,19,0,79.61,93.08,71.82,62.72,66.78,66.10000000000001,72.8,75.1605,3
S1283,Omar,Brown,student283@university.com,0,20,1,75.43,81.49,52.88,70.44,83.94,23.5,86.25,66.575,6
S1284,Sara,Jones,student284@university.com,1,24,1,60.74,79.97,60.39,93.11,74.97,28.1,98.04,72.3575,4
S1285,John,Williams,student285@university.com,1,19,1,55.82,61.92,78.67,67.87,96.65,68.39999999999999,53.93,69.772,5
S1286,Ali,Smith,student286@university.com,1,24,1,75.43,43.56,41.63,78.37,60.64,53.800000000000004,64.06,52.30350000000001,8
S1287,Ahmed,Brown,student287@university.com,0,22,2,72.02,89.8,75.63,76.74,68.21,1.5,74.71,74.179,4
S1288,Ali,Johnson,student288@university.com,1,21,0,81.26,50.25,57.01,70.06,66.49,67.0,58.52,59.3755,7
S1289,Liam,Brown,student289@university.com,1,22,1,74.52,62.34,80.17,81.98,61.8,62.0,55.84,71.026,4
S1290,Ali,Johnson,student290@university.com,1,18,0,93.63,76.02,48.49,73.66,99.66,7.9,72.62,62.9185,6
S1291,John,Davis,student291@university.com,0,22,2,77.35,68.94,84.15,51.06,69.36,74.8,79.04,75.4855,3
S1292,Ali,Smith,student292@university.com,1,19,1,74.04,51.92,78.74,90.72,97.03,52.2,91.01,75.767,3
S1293,Sara,Brown,student293@university.com,0,20,1,96.23,48.44,98.27,55.66,69.52,20.5,99.89,78.858,3
S1294,Sara,Brown,student294@university.com,1,21,0,75.43,47.39,94.67,73.2,60.2,55.89999999999999,88.71,77.549,3
S1295,Maria,Smith,student295@university.com,1,24,0,55.58,91.78,57.0,79.0,55.96,59.5,61.07,66.7685,6
S1296,Emma,Brown,student296@university.com,1,22,2,58.89,41.89,41.64,85.28,92.78,92.0,87.4,58.8555,7
S1297,Omar,Johnson,student297@university.com,0,22,1,89.36,98.62,79.32,70.54,51.6,74.2,76.86,80.79299999999999,2
S1298,Ahmed,Brown,student298@university.com,1,20,1,91.79,51.91,76.17,86.78,98.22,30.2,72.54,71.4195,4
S1299,Liam,Williams,student299@university.com,1,21,1,77.26,46.62,41.65,56.57,70.91,11.799999999999999,96.79,54.158,8
S1300,Ali,Davis,student300@university.com,0,23,2,77.72,74.62,47.36,82.67,62.37,85.3,85.1,66.1695,6
S1301,Ali,Jones,student301@university.com,0,24,0,81.6,44.8,75.08,91.32,80.87,84.60000000000001,84.08,73.0895,4
S1302,John,Johnson,student302@university.com,0,22,1,71.96,76.15,94.71,94.47,56.65,17.5,50.59,77.455,3
S1303,Emma,Williams,student303@university.com,1,22,0,84.01,91.04,94.39,74.8,53.61,6.2,93.25,84.62250000000002,2
S1304,Sara,Davis,student304@university.com,0,23,2,55.42,42.87,49.09,65.64,91.39,71.2,89.67,59.125000000000014,7
S1305,Ahmed,Smith,student305@university.com,1,24,2,98.06,87.99,63.07,58.17,71.23,72.30000000000001,64.95,70.465,5
S1306,Maria,Johnson,student306@university.com,0,19,3,87.51,63.67,42.59,67.28,75.91,17.7,64.61,55.2455,7
S1307,Sara,Jones,student307@university.com,0,19,1,81.56,49.57,68.16,77.0,58.83,66.8,52.67,63.13800000000001,6
S1308,Liam,Davis,student308@university.com,0,18,3,65.82,50.57,85.19,59.82,53.07,27.900000000000002,52.54,65.3925,6
S1309,Emma,Jones,student309@university.com,1,20,1,58.05,95.13,87.4,97.63,68.39,26.1,83.43,83.89050000000002,2
S1310,Liam,Smith,student310@university.com,1,21,1,70.47,46.64,69.94,94.86,75.31,32.5,59.31,64.6005,6
S1311,Omar,Smith,student311@university.com,1,22,0,83.08,92.01,45.75,51.65,88.27,52.0,96.18,67.4615,6
S1312,Maria,Johnson,student312@university.com,1,24,3,75.43,72.65,62.88,78.1,75.05,80.39999999999999,92.12,72.854,4
S1313,Omar,Brown,student313@university.com,1,22,2,69.13,42.34,95.93,89.47,89.13,49.9,67.44,76.31099999999999,3
S1314,John,Smith,student314@university.com,1,18,2,80.66,67.87,53.78,62.27,55.77,29.799999999999997,69.0,59.974500000000006,7
S1315,Liam,Davis,student315@university.com,1,24,0,90.69,89.05,59.19,76.19,53.2,88.4,66.36,70.6735,5
S1316,John,Brown,student316@university.com,1,24,0,51.31,83.57,84.81,70.3,57.94,5.500000000000001,54.62,71.5985,4
S1317,Ali,Williams,student317@university.com,1,22,1,72.53,69.33,84.01,59.83,88.6,79.69999999999999,51.57,73.22999999999999,4
S1318,Omar,Jones,student318@university.com,0,20,0,75.43,91.6,94.73,80.74,87.97,78.4,72.61,87.2675,1
S1319,Emma,Brown,student319@university.com,0,18,2,77.31,47.22,63.29,99.68,57.07,25.4,97.15,67.2895,6
S1320,Liam,Jones,student320@university.com,1,20,2,82.57,94.6,70.88,68.26,51.55,19.8,95.86,76.173,3
S1321,Ahmed,Brown,student321@university.com,1,18,2,75.83,90.79,68.04,77.62,84.26,87.5,90.49,79.089,3
S1322,Maria,Williams,student322@university.com,1,22,2,99.59,82.5,95.67,66.39,92.76,55.89999999999999,81.43,86.034,1
S1323,Sara,Smith,student323@university.com,1,18,3,52.73,89.07,86.16,93.85,87.71,4.6,92.81,82.83649999999999,2
S1324,Emma,Williams,student324@university.com,0,19,2,74.55,72.63,89.89,74.8,60.14,89.1,75.75,80.514,2
S1325,Emma,Smith,student325@university.com,0,24,3,54.57,80.51,47.99,58.94,79.19,34.900000000000006,59.01,58.476499999999994,7
S1326,John,Smith,student326@university.com,1,21,1,57.99,73.64,87.51,95.0,87.87,34.199999999999996,84.21,80.8665,2
S1327,Omar,Jones,student327@university.com,0,22,0,69.15,61.33,65.98,57.58,62.79,64.3,96.03,68.63250000000001,5
S1328,Liam,Davis,student328@university.com,0,23,0,57.78,74.13,41.4,54.77,76.39,66.10000000000001,50.98,54.5235,8
S1329,Liam,Williams,student329@university.com,1,21,2,98.18,55.45,43.61,82.65,65.72,35.3,62.57,56.144499999999994,7
S1330,Ali,Brown,student330@university.com,1,22,2,97.34,66.42,80.67,69.3,61.28,14.299999999999999,63.27,70.6185,5
S1331,Ali,Williams,student331@university.com,1,21,2,66.81,56.85,62.32,76.54,98.48,55.199999999999996,54.95,63.218999999999994,6
S1332,Maria,Jones,student332@university.com,1,19,0,81.99,47.37,92.09,82.63,95.63,62.5,61.27,75.7695,3
S1333,John,Smith,student333@university.com,0,21,0,76.69,59.31,84.06,52.64,72.28,86.0,69.2,72.8785,4
S1334,Emma,Jones,student334@university.com,1,18,1,90.78,91.12,41.3,64.65,56.84,48.4,96.99,65.55850000000001,6
S1335,Liam,Johnson,student335@university.com,0,21,0,81.37,62.86,81.21,73.05,86.4,64.60000000000001,93.01,77.931,3
S1336,Ahmed,Johnson,student336@university.com,1,22,2,50.01,84.88,51.54,63.33,62.79,5.4,97.3,64.43,6
S1337,John,Brown,student337@university.com,0,23,1,88.16,50.51,65.35,52.45,58.43,89.49999999999999,56.03,61.696000000000005,6
S1338,Maria,Jones,student338@university.com,1,23,0,87.34,65.47,77.48,54.33,69.08,32.7,51.4,66.68499999999999,6
S1339,Maria,Brown,student339@university.com,1,20,2,75.49,46.89,92.36,90.09,76.49,63.2,55.49,74.4135,4
S1340,John,Brown,student340@university.com,0,24,0,95.15,48.32,67.37,95.57,54.87,91.60000000000001,95.71,72.60650000000001,4
S1341,Maria,Johnson,student341@university.com,0,21,1,95.42,77.05,88.51,57.61,78.59,81.1,57.87,78.011,3
S1342,John,Brown,student342@university.com,0,23,1,76.2,76.45,86.98,74.8,50.77,63.800000000000004,78.63,78.89500000000001,3
S1343,Sara,Johnson,student343@university.com,1,21,2,80.4,52.8,64.87,82.61,94.59,70.39999999999999,61.38,66.24549999999999,6
S1344,John,Smith,student344@university.com,0,24,1,99.83,68.47,70.06,97.71,96.04,92.10000000000001,51.03,73.542,4
S1345,Omar,Jones,student345@university.com,0,23,0,64.94,91.8,82.03,64.98,86.65,81.19999999999999,54.23,77.444,3
S1346,John,Brown,student346@university.com,0,24,1,66.23,50.45,41.87,92.76,73.33,61.0,85.49,58.965500000000006,7
S1347,Maria,Johnson,student347@university.com,0,21,2,59.14,41.15,93.45,75.3,62.74,65.9,59.12,71.397,4
S1348,Liam,Williams,student348@university.com,0,22,1,94.79,79.12,86.19,97.83,87.21,14.7,61.46,79.137,3
S1349,Omar,Brown,student349@university.com,0,21,1,87.22,43.21,54.96,56.81,96.59,47.0,68.86,58.1765,7
S1350,Maria,Davis,student350@university.com,0,24,0,55.28,98.8,98.87,74.8,57.93,30.099999999999998,82.86,86.3825,1
S1351,Ali,Smith,student351@university.com,0,22,1,99.09,76.58,50.76,72.05,73.29,43.2,73.47,64.6245,6
S1352,Ali,Smith,student352@university.com,0,22,2,86.55,68.22,94.85,97.65,65.76,66.2,97.23,86.85900000000001,1
S1353,Liam,Williams,student353@university.com,1,20,3,92.53,65.8,59.47,72.93,67.84,14.899999999999999,71.71,63.760999999999996,6
S1354,Liam,Johnson,student354@university.com,1,23,2,75.43,74.38,85.79,76.5,70.29,1.7000000000000002,59.96,73.207,4
S1355,Omar,Brown,student355@university.com,0,18,0,75.25,45.44,67.38,90.24,97.59,39.7,76.81,67.2125,6
S1356,Sara,Johnson,student356@university.com,1,22,1,84.93,95.8,84.19,86.13,62.93,32.2,72.54,81.333,2
S1357,Liam,Smith,student357@university.com,1,24,1,77.15,77.54,49.35,80.98,74.63,42.00000000000001,89.36,66.43900000000001,6
S1358,Ali,Johnson,student358@university.com,0,23,0,83.33,51.04,56.17,70.85,97.57,93.10000000000001,96.76,67.975,6
S1359,John,Smith,student359@university.com,0,19,0,75.43,73.75,45.99,89.62,73.8,70.7,91.81,66.876,6
S1360,Maria,Johnson,student360@university.com,0,21,2,68.72,48.0,91.91,97.41,93.18,32.7,69.45,76.2525,3
S1361,Ali,Williams,student361@university.com,0,24,2,92.43,41.05,57.78,50.49,52.94,17.9,60.81,53.656,8
S1362,Ali,Jones,student362@university.com,0,19,2,58.15,77.83,81.67,79.39,97.65,61.8,95.72,81.411,2
S1363,Sara,Williams,student363@university.com,0,24,1,63.54,78.91,89.21,93.3,59.38,65.8,69.3,80.627,2
S1364,Omar,Williams,student364@university.com,1,21,0,52.17,75.02,94.09,82.66,99.0,48.4,88.51,84.161,2
S1365,Omar,Jones,student365@university.com,0,20,2,68.22,51.01,46.38,90.04,58.78,21.3,99.48,60.095,7
S1366,Emma,Jones,student366@university.com,1,24,2,69.0,76.21,93.58,94.75,72.22,2.9,78.87,81.18549999999999,2
S1367,Sara,Brown,student367@university.com,0,22,0,90.26,43.39,51.84,87.55,65.43,26.6,73.99,58.382,7
S1368,John,Brown,student368@university.com,0,18,1,82.66,76.55,84.21,74.8,71.66,45.7,84.99,79.2235,3
S1369,Omar,Williams,student369@university.com,1,22,1,71.84,73.24,83.73,98.24,62.53,78.8,59.7,77.5775,3
S1370,Maria,Williams,student370@university.com,0,21,0,82.61,79.32,40.51,93.18,98.27,85.39999999999999,74.41,65.86149999999999,6
S1371,Liam,Smith,student371@university.com,0,24,0,52.64,93.73,53.24,90.77,65.29,41.3,65.62,66.92349999999999,6
S1372,Sara,Smith,student372@university.com,1,18,2,59.01,91.02,69.51,54.32,82.66,79.60000000000001,58.21,71.235,4
S1373,Liam,Brown,student373@university.com,0,22,1,81.35,98.84,65.2,74.8,56.87,99.3,80.51,77.2805,3
S1374,Ali,Davis,student374@university.com,1,18,1,82.07,98.57,95.11,77.84,91.22,71.7,78.79,89.60999999999999,1
S1375,Maria,Davis,student375@university.com,0,21,2,88.71,86.34,61.58,85.48,77.13,72.89999999999999,88.06,75.59400000000001,3
S1376,Maria,Brown,student376@university.com,0,20,1,70.15,97.39,96.22,65.16,98.97,90.99999999999999,93.65,91.53549999999998,1
S1377,Ali,Smith,student377@university.com,1,20,0,86.13,92.04,67.57,54.67,71.17,33.8,61.02,69.611,5
S1378,Sara,Smith,student378@university.com,0,24,3,75.43,83.65,97.86,65.55,59.77,1.0999999999999999,88.99,82.5925,2
S1379,Ali,Davis,student379@university.com,1,22,0,75.43,44.52,84.24,74.8,67.3,98.69999999999999,68.37,72.40700000000001,4
S1380,Liam,Johnson,student380@university.com,1,19,1,60.76,42.94,89.76,93.87,86.85,49.00000000000001,81.44,75.9255,3
S1381,Emma,Johnson,student381@university.com,1,21,0,77.58,90.26,46.29,95.65,82.96,78.60000000000001,92.51,71.9665,4
S1382,Maria,Smith,student382@university.com,0,22,1,80.09,69.38,75.17,68.94,88.92,81.19999999999999,62.81,72.77,4
S1383,Ahmed,Johnson,student383@university.com,0,22,1,99.93,88.88,48.56,68.63,53.67,39.800000000000004,80.05,65.7405,6
S1384,Ahmed,Jones,student384@university.com,1,20,1,60.06,58.78,57.86,70.34,79.02,54.1,74.02,62.696,6
S1385,Liam,Brown,student385@university.com,0,24,1,76.16,63.86,77.41,68.79,96.61,54.0,89.53,75.383,3
S1386,John,Brown,student386@university.com,0,18,3,67.31,82.01,83.57,83.31,55.4,22.000000000000004,84.86,78.12549999999999,3
S1387,Omar,Smith,student387@university.com,0,21,1,76.29,94.92,42.35,67.92,54.72,11.799999999999999,88.48,63.1285,6
S1388,Ali,Williams,student388@university.com,1,18,1,61.61,45.27,71.86,51.02,85.83,54.400000000000006,64.4,62.652,6
S1389,Ali,Davis,student389@university.com,0,23,3,52.38,91.69,73.92,71.95,65.76,12.0,85.22,74.39099999999999,4
S1390,John,Smith,student390@university.com,1,23,1,78.63,87.58,44.73,61.21,82.93,34.599999999999994,80.29,63.3805,6
S1391,John,Johnson,student391@university.com,0,21,0,66.79,58.93,70.04,51.44,77.27,18.6,72.83,64.0035,6
S1392,Liam,Davis,student392@university.com,0,24,1,59.1,61.31,82.83,73.54,99.3,70.7,68.92,74.541,4
S1393,Liam,Williams,student393@university.com,1,19,1,66.2,42.79,43.19,60.3,94.45,87.20000000000002,66.58,54.2435,8
S1394,John,Johnson,student394@university.com,0,23,3,52.46,40.94,85.62,72.64,83.9,57.800000000000004,50.48,66.98,6
S1395,Maria,Jones,student395@university.com,1,20,1,97.52,68.62,74.59,63.89,63.08,41.0,58.48,68.80099999999999,5
S1396,Liam,Johnson,student396@university.com,0,19,2,79.06,45.73,89.99,80.19,63.1,99.70000000000002,52.95,73.1965,4
S1397,Emma,Jones,student397@university.com,1,22,1,90.74,51.64,53.08,99.54,94.11,2.0999999999999996,92.42,64.72449999999999,6
S1398,Liam,Davis,student398@university.com,0,23,1,71.16,90.81,90.0,77.36,79.27,30.4,93.0,84.8895,2
S1399,Ali,Jones,student399@university.com,0,20,1,95.17,74.26,45.67,82.34,89.46,27.900000000000002,92.31,65.827,6
S1400,Liam,Davis,student400@university.com,0,22,1,74.17,78.02,64.23,95.96,72.49,35.6,90.9,73.64,4
S1401,Maria,Davis,student401@university.com,1,19,1,78.7,51.25,51.97,68.7,55.15,23.1,61.07,54.916,8
S1402,John,Davis,student402@university.com,1,21,0,74.59,89.72,92.56,74.8,66.63,26.400000000000002,74.59,82.0175,2
S1403,Ali,Davis,student403@university.com,1,22,2,86.66,92.08,82.3,64.14,58.06,25.8,95.39,80.5845,2
S1404,Liam,Davis,student404@university.com,0,18,1,78.33,71.4,41.52,70.14,89.09,50.6,87.99,62.00149999999999,6
S1405,Maria,Johnson,student405@university.com,1,21,2,63.58,94.75,40.57,82.25,85.03,39.1,50.09,60.302,7
S1406,Emma,Davis,student406@university.com,1,21,3,57.28,90.69,57.47,50.23,54.42,63.9,72.97,65.8745,6
S1407,Liam,Johnson,student407@university.com,1,19,3,80.31,83.88,48.6,92.67,81.07,51.4,50.53,63.701499999999996,6
S1408,Maria,Davis,student408@university.com,1,19,0,74.46,84.04,77.82,53.8,93.71,18.3,64.03,72.24399999999999,4
